ObjectID,Title,Artist,Date,Culture,Source,CopyrightStatus,Classification,ImageURL
"safe-chinese-48617","Inro Decorated with the Animals of the Zodiac","Koma Kyuhaku
Japanese, 1650-1715","19th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","lacquer","https://www.artic.edu/iiif/2/321e85d2-3fe2-6400-b391-5ca510905fcf/full/843,/0/default.jpg"
"safe-chinese-88255","Book with lacquer covers","Iran","18th or 19th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","manuscript","https://www.artic.edu/iiif/2/a6b9d165-f40b-bbd7-af13-e6524e218a05/full/843,/0/default.jpg"
"safe-chinese-918","Furisode","Japan","18th century, late Edo period (1789–1868)","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","textile","https://www.artic.edu/iiif/2/fbb6471c-84f1-ae0b-7511-c94c1c217789/full/843,/0/default.jpg"
"safe-chinese-2811","Kosode","Japan","Edo period (1615–1868), 1775/1800","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","textile","https://www.artic.edu/iiif/2/ebf17302-4275-8089-d330-1c9c487d381e/full/843,/0/default.jpg"
"safe-chinese-45749","Ritual Wash Basin","Japan","16th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","lacquer","https://www.artic.edu/iiif/2/0b10f51f-5443-bb52-daec-a548bb5f23e5/full/843,/0/default.jpg"
"safe-chinese-117708","Dishes Inlaid with Images of Ancient Bronzes","China","Qing dynasty (1644–1911)","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","dish (vessel)","https://www.artic.edu/iiif/2/a0bf2278-43e7-e6d4-b81f-0a0854f4f639/full/843,/0/default.jpg"
"safe-chinese-13145","Decorated Bookbinding","Iran","18th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","miniature painting","https://www.artic.edu/iiif/2/3ee1fa49-d9c5-883d-1f01-1886f5149542/full/843,/0/default.jpg"
"safe-chinese-58024","Scroll Weight","China","Ming dynasty (1368–1644), 15th/16th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","lacquerware","https://www.artic.edu/iiif/2/33d58b49-5f70-7029-1c43-ed516f756fef/full/843,/0/default.jpg"
"safe-chinese-41372","Narcissus and lacquer box","Mori Shunkei
Japanese, active c. 1820s–1830s","c. 1820s/30s","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","print","https://www.artic.edu/iiif/2/062006aa-1ca7-de97-b4fb-9758454bae9c/full/843,/0/default.jpg"
"safe-chinese-47247","Man's Theater Costume (Reversible)","China","1850/1900, Qing dynasty (1644–1911)","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","textile","https://www.artic.edu/iiif/2/8675f84d-75d0-8851-83d5-0c33364282a6/full/843,/0/default.jpg"
"safe-chinese-34504","Hot Water Pot","Japan","16th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","lacquerware","https://www.artic.edu/iiif/2/09ccef9e-21e3-5ec0-91bc-c668a96565ea/full/843,/0/default.jpg"
"safe-chinese-75557","Manuscript of Kulliyat (Complete Works) by Sa'di with Lacquered Cover","Iran","Safavid Dynasty (1501-1736), 17th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","book","https://www.artic.edu/iiif/2/6d216d21-f35a-770a-071c-e0304f23b84f/full/843,/0/default.jpg"
"safe-chinese-226205","Dish with Images of Ancient Bronzes","China","Qing dynasty (1644–1911)","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","dish (vessel)","https://www.artic.edu/iiif/2/bf2bd55d-634b-2de7-b1d4-cdc8ecd30960/full/843,/0/default.jpg"
"safe-chinese-79763","Door","Italian; Venice","c. 1750","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","wood","https://www.artic.edu/iiif/2/81c03e6e-f8ed-7c25-d3cd-e6b6e4dc8865/full/843,/0/default.jpg"
"safe-chinese-21749","Women Viewing Scroll Paintings of the Gods of Good Fortune","Chobunsai Eishi
Japanese, 1756-1829","late 18th–early 19th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/59735ab3-d14e-0aaa-6a6b-c349113ecf40/full/843,/0/default.jpg"
"safe-chinese-805","Funerary Papyrus of Tayuhenutmut","Egyptian; probably Thebes (now Luxor), Egypt","Third Intermediate Period, probably Dynasty 21 (about 1069-945 BCE)","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","painting","https://www.artic.edu/iiif/2/6cb56687-a433-ae6b-ab07-af71dd755ec9/full/843,/0/default.jpg"
"safe-chinese-144397","Painted Banner (Thangka) with the Medicine Buddha (Bhaishajyaguru)","Central Tibet","14th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","tankas (scrolls or banners)","https://www.artic.edu/iiif/2/89ced07a-b83a-8089-d7b1-412e68711077/full/843,/0/default.jpg"
"safe-chinese-144972","Painted Banner (Thangka) with Guru Dragpur, a Wrathful Form of Padmasambhava","Tibet","18th/19th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","tankas (scrolls or banners)","https://www.artic.edu/iiif/2/f021d551-75a9-9dc4-9a14-19b35be6138e/full/843,/0/default.jpg"
"safe-chinese-80072","Ink Landscape","Kano Motonobu
Japanese, 1476-1559","Muromachi period, early 16th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/180dae61-d73b-4834-3492-6cb20582ef09/full/843,/0/default.jpg"
"safe-chinese-24545","A Courtesan Reading a Letter","Chôbunsai Eishi
Japanese, 1756-1829","1820/25","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/c1f48d6b-4afa-1b1d-e78c-c53b3e7bb32f/full/843,/0/default.jpg"
"safe-chinese-144918","Painted Banner (Thangka) of Bodhisattva Maitreya Surrounded by his Retinue","Tibet
Southern Tibet","16th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","tankas (scrolls or banners)","https://www.artic.edu/iiif/2/6cec20ce-6638-57fb-4d4c-5f4e3c59238d/full/843,/0/default.jpg"
"safe-chinese-185222","Group Pilgrimage to the Jizo Nun","Ike Taiga
Japanese, 1723-1776","1755/65","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/637a65fa-a6f2-8a9f-a6f4-98fcffe2ec92/full/843,/0/default.jpg"
"safe-chinese-11613","Three Beauties Chatting by a Veranda","Katsukawa Shunsho 勝川 春章
Japanese, 1726-1792","About 1792","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/db7874fd-c5ca-454a-e775-18ca3a27b523/full/843,/0/default.jpg"
"safe-chinese-35689","The Kabuki Actor Ichikawa Danjûrô II (1689-1758)","Katsukawa Shunsho 勝川 春章
Japanese, 1726-1792","1788 (inscription 1829)","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/b3b76e1d-0424-e57e-bf52-0750af97226b/full/843,/0/default.jpg"
"safe-chinese-8900","Beauty Beneath a Willow Tree","Isoda Koryusai
Japanese, 1735-1790","Edo period, c. 1780","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/5708fdd8-40e3-3c68-41bb-454684981dc5/full/843,/0/default.jpg"
"safe-chinese-17841","High Ranking Courtesan","Mihata Joryu
Japanese, active 1830–1844","c. 1830/43","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/f1a559c5-607b-c2a2-0bdd-42f8eaf37bf6/full/843,/0/default.jpg"
"safe-chinese-11548","Portrait of Kobo Daishi (Kukai)","Artist unknown
Japanese, active 14th century","14th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/a8d1ad14-428d-c1d1-44a3-6c558459aa5a/full/843,/0/default.jpg"
"safe-chinese-80547","Nehan: Death of the Buddha","Artist unknown
Japanese","late 17th/early 18th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/f44c3f05-dd31-6566-f02c-94b152ab9ff9/full/843,/0/default.jpg"
"safe-chinese-110306","The Salt Maidens, Matsukaze with Yukihira's Coat","Chôbunsai Eishi
Japanese, 1756-1829","Edo period, c. 1800","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/e98e92ca-d0e2-a2ab-0c84-a56e02c20584/full/843,/0/default.jpg"
"safe-chinese-24445","Beauty Replacing Her Hairpin","Chôbunsai Eishi
Japanese, 1756-1829","Edo period, 1798","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/b1dbd48d-6eb6-702d-15a4-2937483af60d/full/843,/0/default.jpg"
"safe-chinese-105528","Birds on a Tree with Fruit and Autumn Foliage","Jiang Hong 姜泓
Chinese, active 1674/90","Qing dynasty (1644–1911); late 17th century 清朝","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/6c0aa6ea-492b-7639-2e43-5294f60f9b27/full/843,/0/default.jpg"
"safe-chinese-14027","Two Beauties on a Veranda","Kitao Masanobu (Santo Kyoden)
Japanese, 1761–1816","1802/16","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/f3e2dcd9-b75b-cb82-760b-75d4a101600e/full/843,/0/default.jpg"
"safe-chinese-212492","Geese on a Riverbank","Shen Kai (Chinese, active mid-18th century)","Qing dynasty (1644–1911), 1750","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/b66abd16-8bea-b0e1-1857-384e3285510a/full/843,/0/default.jpg"
"safe-chinese-17161","Virgil Reading the ""Aeneid"" to Augustus, Octavia, and Livia","Jean Baptiste Joseph Wicar (French, 1762–1834)","1790–93","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","oil on canvas","https://www.artic.edu/iiif/2/2cdaa4b6-c9d0-7230-952b-690b8e1cf4df/full/843,/0/default.jpg"
"safe-chinese-110416","Samurai","Artist unknown
Japanese, 17th century","1650/75","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/0eb3da5b-2ac6-f9a5-3d65-3e7468c33152/full/843,/0/default.jpg"
"safe-chinese-123402","Portrait of Ichikawa Danjuro II as Kamakura no Gongorô","Furuyama Moromasa
Japanese, c. 1712-1772","1736","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/9ce3ae9a-0990-9620-e4ab-3bcdc248566b/full/843,/0/default.jpg"
"safe-chinese-110307","The Salt Maidens, Murasame with Yukihira's Hat","Chobunsai Eishi
Japanese, 1756-1829","Edo period, c. 1800","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/f1ed37ac-63c1-e33f-e514-8158130208bd/full/843,/0/default.jpg"
"safe-chinese-61483","Quiet Life in a Wooded Glen 林麓幽居圖","Wang Meng 王蒙 (Chinese, c. 1308-1385)","Yuan dynasty (1279–1368), dated 1361","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/c3137834-c062-1784-84f9-e2d6109b085f/full/843,/0/default.jpg"
"safe-chinese-87272","Angel Holding Scroll","Italian; possibly Tuscany","c. 1400","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","statuette","https://www.artic.edu/iiif/2/0c06cb70-c114-503b-8f69-7c4aba333a92/full/843,/0/default.jpg"
"safe-chinese-105786","Water Pavilion by Twin Pines","Artist unknown
Chinese, early 14th century","Yuan or early Ming dynasty, 14th–15th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/aa493ca1-f4d6-6ed2-d680-11da7a13736a/full/843,/0/default.jpg"
"safe-chinese-80213","Fishing Recluse by an Autumn Grove (秋林漁隱圖)","Sheng Mao (attributed， 盛懋)
Chinese (1310-1360)","late Ming/early Qing dynasty, 17th century","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/28092d40-4146-321a-cc0d-4357bdd2ed35/full/843,/0/default.jpg"
"safe-chinese-12813","Mount Hôrai","Kano Isen'in 
Japanese, 1775-1828","About 1802–16","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/c2bfbf3c-13a1-034e-ce7f-d4e864c63c24/full/843,/0/default.jpg"
"safe-chinese-81353","Literati Painting the Plum Flowers","Ryuryukyo Shinsai
Japanese, c. 1764-1820","date unknown","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/5072baec-0d24-b764-0ed9-1b14458daf96/full/843,/0/default.jpg"
"safe-chinese-8987","Painting with Green Center","Vasily Kandinsky
Born Moscow (formerly Russian Empire, now Russia), 1866; died Neuilly-sur-Seine, France, 1944","1913","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","painting","https://www.artic.edu/iiif/2/c68f33ec-feb1-5277-334b-b71ac15ae394/full/843,/0/default.jpg"
"safe-chinese-11","Self-Portrait","Walter Shirlaw
American, 1838–1909","1878","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","painting","https://www.artic.edu/iiif/2/7b7a6f39-1cd8-ea2f-9811-18b0e23edac0/full/843,/0/default.jpg"
"safe-chinese-6002","The Print Collector","Honoré Victorin Daumier (French, 1808–1879)","c. 1860","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","painting","https://www.artic.edu/iiif/2/f1dce916-58a3-db57-d5cd-be0994dc98c7/full/843,/0/default.jpg"
"safe-chinese-9415","Panel (Furnishing Fabric)","Printed and Manufactured by Lancaster Prints
England, Lancashire, Lancaster","1856","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","textile","https://www.artic.edu/iiif/2/de0be2c7-f7f3-8994-24bb-8ea946a4f7fa/full/843,/0/default.jpg"
"safe-chinese-27992","A Sunday on La Grande Jatte — 1884","Georges Seurat (French, 1859–1891)","1884–86, border added 1888–89","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","oil on canvas","https://www.artic.edu/iiif/2/2d484387-2509-5e8e-2c43-22f9981972eb/full/843,/0/default.jpg"
"safe-chinese-20684","Paris Street; Rainy Day","Gustave Caillebotte (French, 1848–1894)","1877","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","oil on canvas","https://www.artic.edu/iiif/2/f8fd76e9-c396-5678-36ed-6a348c904d27/full/843,/0/default.jpg"
"safe-chinese-91415","Vessel with Painted Landscape","Nazca
South coast, Peru","180 BCE–500 CE","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","earthenware","https://www.artic.edu/iiif/2/092de658-a96c-21d4-e1cd-33e04d451334/full/843,/0/default.jpg"
"safe-chinese-9","Interior of St. Mark's, Venice","David Dalhoff Neal
American, 1838–1915","1869","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","painting","https://www.artic.edu/iiif/2/b55d836c-ee20-59f8-1f0c-a95e09905361/full/843,/0/default.jpg"
"safe-chinese-16568","Water Lilies","Claude Monet (French, 1840–1926)","1906","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","oil on canvas","https://www.artic.edu/iiif/2/3c27b499-af56-f0d5-93b5-a7f2f1ad5813/full/843,/0/default.jpg"
"safe-chinese-4","Priest and Boy","Lawrence Carmichael Earle
American, 1845-1921","n.d.","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","drawings (visual works)","https://www.artic.edu/iiif/2/1753b638-d4fb-8e45-3db9-92dde7f053da/full/843,/0/default.jpg"
"safe-chinese-28560","The Bedroom","Vincent van Gogh (Dutch, 1853–1890)","1889","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","oil on canvas","https://www.artic.edu/iiif/2/25c31d8d-21a4-9ea1-1d73-6a2eca4dda7e/full/843,/0/default.jpg"
"safe-chinese-863","Pastoral Landscape with Ruins","Adriaen van de Velde (Dutch, 1636–1672)","1664","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","oil on canvas","https://www.artic.edu/iiif/2/a34d9d72-c4ec-0750-389e-a01215c9aab0/full/843,/0/default.jpg"
"safe-chinese-111902","Mary Cassatt at the Louvre: The Paintings Gallery","Edgar Degas
French, 1834-1917","1885","Traditional Chinese","Art Institute of Chicago (Traditional Chinese)","Public Domain","etching","https://www.artic.edu/iiif/2/6e09acba-ea41-b676-7a71-2cd62c8e4632/full/843,/0/default.jpg"
